"Book"	"name"	"author"	"language"	"wikiLink"	"authorName"	"authorWikiLink"
"http://dbpedia.org/resource/Best_Kept_Secret_(novel)"	"Best Kept Secret"	"http://dbpedia.org/resource/Jeffrey_Archer"	"English"	"http://en.wikipedia.org/wiki/Best_Kept_Secret_(novel)?oldid=605007401"	"The Lord Archer"	"http://en.wikipedia.org/wiki/Jeffrey_Archer?oldid=606228342"
"http://dbpedia.org/resource/Best_Kept_Secret_(novel)"	"Best Kept Secret"	"http://dbpedia.org/resource/Jeffrey_Archer"	"English"	"http://en.wikipedia.org/wiki/Best_Kept_Secret_(novel)?oldid=605007401"	"of Weston-super-Mare"	"http://en.wikipedia.org/wiki/Jeffrey_Archer?oldid=606228342"
"http://dbpedia.org/resource/Best_Kept_Secret_(novel)"	"Best Kept Secret"	"http://dbpedia.org/resource/Jeffrey_Archer"	"English"	"http://en.wikipedia.org/wiki/Best_Kept_Secret_(novel)?oldid=605007401"	"Jeffrey Howard Archer"	"http://en.wikipedia.org/wiki/Jeffrey_Archer?oldid=606228342"
"http://dbpedia.org/resource/Blasphemy_(novel)"	"Blasphemy"	"http://dbpedia.org/resource/Douglas_Preston"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Blasphemy_(novel)?oldid=601794104"	"Douglas Preston"	"http://en.wikipedia.org/wiki/Douglas_Preston?oldid=604233410"
"http://dbpedia.org/resource/Blasphemy_(novel)"	"Blasphemy"	"http://dbpedia.org/resource/Douglas_Preston"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Blasphemy_(novel)?oldid=601794104"	"Preston, Douglas"	"http://en.wikipedia.org/wiki/Douglas_Preston?oldid=604233410"
"http://dbpedia.org/resource/Blonde_(novel)"	"Blonde"	"http://dbpedia.org/resource/Joyce_Carol_Oates"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Blonde_(novel)?oldid=605370820"	"Joyce Carol Oates"	"http://en.wikipedia.org/wiki/Joyce_Carol_Oates?oldid=606770533"
"http://dbpedia.org/resource/Blonde_(novel)"	"Blonde"	"http://dbpedia.org/resource/Joyce_Carol_Oates"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Blonde_(novel)?oldid=605370820"	"Oates, Joyce Carol"	"http://en.wikipedia.org/wiki/Joyce_Carol_Oates?oldid=606770533"
"http://dbpedia.org/resource/Brigham_Young:_American_Moses"	"Brigham Young: American Moses"	"http://dbpedia.org/resource/Leonard_J._Arrington"	"English"	"http://en.wikipedia.org/wiki/Brigham_Young:_American_Moses?oldid=593484402"	"Arrington, Leonard J."	"http://en.wikipedia.org/wiki/Leonard_J._Arrington?oldid=604619234"
"http://dbpedia.org/resource/Brigham_Young:_American_Moses"	"Brigham Young: American Moses"	"http://dbpedia.org/resource/Leonard_J._Arrington"	"English"	"http://en.wikipedia.org/wiki/Brigham_Young:_American_Moses?oldid=593484402"	"Leonard J. Arrington"	"http://en.wikipedia.org/wiki/Leonard_J._Arrington?oldid=604619234"
"http://dbpedia.org/resource/Bruja_(novel)"	"Bruja"	"http://dbpedia.org/resource/Mel_Odom_(author)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Bruja_(novel)?oldid=566648217"	"Mel Odom"	"http://en.wikipedia.org/wiki/Mel_Odom_(author)?oldid=601214964"
"http://dbpedia.org/resource/Bruja_(novel)"	"Bruja"	"http://dbpedia.org/resource/Mel_Odom_(author)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Bruja_(novel)?oldid=566648217"	"Odom, Mel"	"http://en.wikipedia.org/wiki/Mel_Odom_(author)?oldid=601214964"
"http://dbpedia.org/resource/Business_is_business"	"Business is business"	"http://dbpedia.org/resource/Octave_Mirbeau"	"http://dbpedia.org/resource/French_language"	"http://en.wikipedia.org/wiki/Business_is_business?oldid=545653110"	"Octave Mirbeau"	"http://en.wikipedia.org/wiki/Octave_Mirbeau?oldid=592215106"
"http://dbpedia.org/resource/Business_is_business"	"Les affaires sont les affaires"	"http://dbpedia.org/resource/Octave_Mirbeau"	"http://dbpedia.org/resource/French_language"	"http://en.wikipedia.org/wiki/Business_is_business?oldid=545653110"	"Octave Mirbeau"	"http://en.wikipedia.org/wiki/Octave_Mirbeau?oldid=592215106"
"http://dbpedia.org/resource/Business_is_business"	"Business is business"	"http://dbpedia.org/resource/Octave_Mirbeau"	"http://dbpedia.org/resource/French_language"	"http://en.wikipedia.org/wiki/Business_is_business?oldid=545653110"	"Mirbeau, Octave"	"http://en.wikipedia.org/wiki/Octave_Mirbeau?oldid=592215106"
"http://dbpedia.org/resource/Business_is_business"	"Les affaires sont les affaires"	"http://dbpedia.org/resource/Octave_Mirbeau"	"http://dbpedia.org/resource/French_language"	"http://en.wikipedia.org/wiki/Business_is_business?oldid=545653110"	"Mirbeau, Octave"	"http://en.wikipedia.org/wiki/Octave_Mirbeau?oldid=592215106"
"http://dbpedia.org/resource/Cauldron_(Larry_Bond_novel)"	"Cauldron"	"http://dbpedia.org/resource/Patrick_Larkin"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cauldron_(Larry_Bond_novel)?oldid=584197904"	"Patrick Larkin"	"http://en.wikipedia.org/wiki/Patrick_Larkin?oldid=589836633"
"http://dbpedia.org/resource/Cauldron_(Larry_Bond_novel)"	"Cauldron"	"http://dbpedia.org/resource/Patrick_Larkin"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cauldron_(Larry_Bond_novel)?oldid=584197904"	"Larkin, Patrick"	"http://en.wikipedia.org/wiki/Patrick_Larkin?oldid=589836633"
"http://dbpedia.org/resource/Cause_of_Death_(novel)"	"Cause of Death"	"http://dbpedia.org/resource/Patricia_Cornwell"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cause_of_Death_(novel)?oldid=583683968"	"Cornwell, Patricia"	"http://en.wikipedia.org/wiki/Patricia_Cornwell?oldid=599977766"
"http://dbpedia.org/resource/Cause_of_Death_(novel)"	"Cause of Death"	"http://dbpedia.org/resource/Patricia_Cornwell"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cause_of_Death_(novel)?oldid=583683968"	"Patricia Cornwell"	"http://en.wikipedia.org/wiki/Patricia_Cornwell?oldid=599977766"
"http://dbpedia.org/resource/Collected_Works_of_Aleister_Crowley_1905-1907"	"Collected Works 1905–1907"	"http://dbpedia.org/resource/Aleister_Crowley"	"English"	"http://en.wikipedia.org/wiki/Collected_Works_of_Aleister_Crowley_1905-1907?oldid=571486672"	"Aleister Crowley"	"http://en.wikipedia.org/wiki/Aleister_Crowley?oldid=606676925"
"http://dbpedia.org/resource/Collected_Works_of_Aleister_Crowley_1905-1907"	"Collected Works 1905–1907"	"http://dbpedia.org/resource/Aleister_Crowley"	"English"	"http://en.wikipedia.org/wiki/Collected_Works_of_Aleister_Crowley_1905-1907?oldid=571486672"	"Crowley, Aleister"	"http://en.wikipedia.org/wiki/Aleister_Crowley?oldid=606676925"
"http://dbpedia.org/resource/Contemplation_(Kafka)"	"Contemplation"	"http://dbpedia.org/resource/Franz_Kafka"	"http://dbpedia.org/resource/German_language"	"http://en.wikipedia.org/wiki/Contemplation_(Kafka)?oldid=596562389"	"Franz Kafka"	"http://en.wikipedia.org/wiki/Franz_Kafka?oldid=605847527"
"http://dbpedia.org/resource/Contemplation_(Kafka)"	"Betrachtung"	"http://dbpedia.org/resource/Franz_Kafka"	"http://dbpedia.org/resource/German_language"	"http://en.wikipedia.org/wiki/Contemplation_(Kafka)?oldid=596562389"	"Franz Kafka"	"http://en.wikipedia.org/wiki/Franz_Kafka?oldid=605847527"
"http://dbpedia.org/resource/Contemplation_(Kafka)"	"Contemplation"	"http://dbpedia.org/resource/Franz_Kafka"	"http://dbpedia.org/resource/German_language"	"http://en.wikipedia.org/wiki/Contemplation_(Kafka)?oldid=596562389"	"Kafka, Franz"	"http://en.wikipedia.org/wiki/Franz_Kafka?oldid=605847527"
"http://dbpedia.org/resource/Contemplation_(Kafka)"	"Betrachtung"	"http://dbpedia.org/resource/Franz_Kafka"	"http://dbpedia.org/resource/German_language"	"http://en.wikipedia.org/wiki/Contemplation_(Kafka)?oldid=596562389"	"Kafka, Franz"	"http://en.wikipedia.org/wiki/Franz_Kafka?oldid=605847527"
"http://dbpedia.org/resource/Cool_It:_The_Skeptical_Environmentalist's_Guide_to_Global_Warming"	"Cool It: The Skeptical Environmentalist's Guide to Global Warming"	"http://dbpedia.org/resource/Bj%C3%B8rn_Lomborg"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cool_It:_The_Skeptical_Environmentalist's_Guide_to_Global_Warming?oldid=589954410"	"Bjørn Lomborg"	"http://en.wikipedia.org/wiki/Bjørn_Lomborg?oldid=605652545"
"http://dbpedia.org/resource/Cool_It:_The_Skeptical_Environmentalist's_Guide_to_Global_Warming"	"Cool It: The Skeptical Environmentalist's Guide to Global Warming"	"http://dbpedia.org/resource/Bj%C3%B8rn_Lomborg"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cool_It:_The_Skeptical_Environmentalist's_Guide_to_Global_Warming?oldid=589954410"	"Lomborg, Bjørn"	"http://en.wikipedia.org/wiki/Bjørn_Lomborg?oldid=605652545"
"http://dbpedia.org/resource/Cybele's_Secret"	"Cybele’s Secret"	"http://dbpedia.org/resource/Juliet_Marillier"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cybele's_Secret?oldid=606108536"	"Juliet Marillier"	"http://en.wikipedia.org/wiki/Juliet_Marillier?oldid=602812019"
"http://dbpedia.org/resource/Cybele's_Secret"	"Cybele’s Secret"	"http://dbpedia.org/resource/Juliet_Marillier"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Cybele's_Secret?oldid=606108536"	"Marillier, Juliet"	"http://en.wikipedia.org/wiki/Juliet_Marillier?oldid=602812019"
"http://dbpedia.org/resource/Darkfall_(Koontz_novel)"	"Darkness Comes"	"http://dbpedia.org/resource/Dean_Koontz"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Darkfall_(Koontz_novel)?oldid=579929645"	"Dean Koontz"	"http://en.wikipedia.org/wiki/Dean_Koontz?oldid=597156674"
"http://dbpedia.org/resource/Darkfall_(Koontz_novel)"	"Darkfall"	"http://dbpedia.org/resource/Dean_Koontz"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Darkfall_(Koontz_novel)?oldid=579929645"	"Dean Koontz"	"http://en.wikipedia.org/wiki/Dean_Koontz?oldid=597156674"
"http://dbpedia.org/resource/Darkfall_(Koontz_novel)"	"Darkness Comes"	"http://dbpedia.org/resource/Dean_Koontz"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Darkfall_(Koontz_novel)?oldid=579929645"	"Koontz, Dean"	"http://en.wikipedia.org/wiki/Dean_Koontz?oldid=597156674"
"http://dbpedia.org/resource/Darkfall_(Koontz_novel)"	"Darkfall"	"http://dbpedia.org/resource/Dean_Koontz"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Darkfall_(Koontz_novel)?oldid=579929645"	"Koontz, Dean"	"http://en.wikipedia.org/wiki/Dean_Koontz?oldid=597156674"
"http://dbpedia.org/resource/Dickon_(novel)"	"Dickon"	"http://dbpedia.org/resource/Marjorie_Bowen"	"English"	"http://en.wikipedia.org/wiki/Dickon_(novel)?oldid=594306613"	"Bowen, Marjorie"	"http://en.wikipedia.org/wiki/Marjorie_Bowen?oldid=606591782"
"http://dbpedia.org/resource/Dickon_(novel)"	"Dickon"	"http://dbpedia.org/resource/Marjorie_Bowen"	"English"	"http://en.wikipedia.org/wiki/Dickon_(novel)?oldid=594306613"	"Marjorie Bowen"	"http://en.wikipedia.org/wiki/Marjorie_Bowen?oldid=606591782"
"http://dbpedia.org/resource/Down_There_on_a_Visit"	"Down There on a Visit"	"http://dbpedia.org/resource/Christopher_Isherwood"	"English"	"http://en.wikipedia.org/wiki/Down_There_on_a_Visit?oldid=585585747"	"Christopher Isherwood"	"http://en.wikipedia.org/wiki/Christopher_Isherwood?oldid=604096948"
"http://dbpedia.org/resource/Down_There_on_a_Visit"	"Down There on a Visit"	"http://dbpedia.org/resource/Christopher_Isherwood"	"English"	"http://en.wikipedia.org/wiki/Down_There_on_a_Visit?oldid=585585747"	"Isherwood, Christopher"	"http://en.wikipedia.org/wiki/Christopher_Isherwood?oldid=604096948"
"http://dbpedia.org/resource/Economy_and_Society"	"Economy and Society"	"http://dbpedia.org/resource/Max_Weber"	"English"	"http://en.wikipedia.org/wiki/Economy_and_Society?oldid=587975780"	"Weber, Maximilian"	"http://en.wikipedia.org/wiki/Max_Weber?oldid=605749562"
"http://dbpedia.org/resource/Economy_and_Society"	"Wirtschaft und Gesellschaft. Grundriß der verstehenden Soziologie"	"http://dbpedia.org/resource/Max_Weber"	"English"	"http://en.wikipedia.org/wiki/Economy_and_Society?oldid=587975780"	"Weber, Maximilian"	"http://en.wikipedia.org/wiki/Max_Weber?oldid=605749562"
"http://dbpedia.org/resource/Economy_and_Society"	"Economy and Society"	"http://dbpedia.org/resource/Max_Weber"	"English"	"http://en.wikipedia.org/wiki/Economy_and_Society?oldid=587975780"	"Maximilian Weber"	"http://en.wikipedia.org/wiki/Max_Weber?oldid=605749562"
"http://dbpedia.org/resource/Economy_and_Society"	"Wirtschaft und Gesellschaft. Grundriß der verstehenden Soziologie"	"http://dbpedia.org/resource/Max_Weber"	"English"	"http://en.wikipedia.org/wiki/Economy_and_Society?oldid=587975780"	"Maximilian Weber"	"http://en.wikipedia.org/wiki/Max_Weber?oldid=605749562"
"http://dbpedia.org/resource/Elusive_Isabel"	"Elusive Isabel"	"http://dbpedia.org/resource/Jacques_Futrelle"	"English"	"http://en.wikipedia.org/wiki/Elusive_Isabel?oldid=585751638"	"Futrelle, Jacques"	"http://en.wikipedia.org/wiki/Jacques_Futrelle?oldid=605796020"
"http://dbpedia.org/resource/Elusive_Isabel"	"Elusive Isabel"	"http://dbpedia.org/resource/Jacques_Futrelle"	"English"	"http://en.wikipedia.org/wiki/Elusive_Isabel?oldid=585751638"	"Jacques Futrelle"	"http://en.wikipedia.org/wiki/Jacques_Futrelle?oldid=605796020"
"http://dbpedia.org/resource/Embers_(novel)"	"Embers"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Marai, Sandor"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Embers_(novel)"	"A gyertyák csonkig égnek"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Marai, Sandor"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Embers_(novel)"	"Embers"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Sándor Márai"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Embers_(novel)"	"A gyertyák csonkig égnek"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Sándor Márai"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Embers_(novel)"	"Embers"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Sandor Marai"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Embers_(novel)"	"A gyertyák csonkig égnek"	"http://dbpedia.org/resource/S%C3%A1ndor_M%C3%A1rai"	"Hungarian"	"http://en.wikipedia.org/wiki/Embers_(novel)?oldid=563163736"	"Sandor Marai"	"http://en.wikipedia.org/wiki/Sándor_Márai?oldid=603266134"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Death and Eternal Life"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Pope Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatologie, Tod und ewiges Leben"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Pope Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatology:"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Pope Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Death and Eternal Life"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatologie, Tod und ewiges Leben"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatology:"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Death and Eternal Life"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI, Pope"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatologie, Tod und ewiges Leben"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI, Pope"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Eschatology:_Death_and_Eternal_Life"	"Eschatology:"	"http://dbpedia.org/resource/Pope_Benedict_XVI"	"English"	"http://en.wikipedia.org/wiki/Eschatology:_Death_and_Eternal_Life?oldid=596837812"	"Benedict XVI, Pope"	"http://en.wikipedia.org/wiki/Pope_Benedict_XVI?oldid=606609520"
"http://dbpedia.org/resource/Essays_(Montaigne)"	"Essays"	"http://dbpedia.org/resource/Michel_de_Montaigne"	"http://dbpedia.org/resource/Middle_French"	"http://en.wikipedia.org/wiki/Essays_(Montaigne)?oldid=605014004"	"Montaigne, Michel De"	"http://en.wikipedia.org/wiki/Michel_de_Montaigne?oldid=605243290"
"http://dbpedia.org/resource/Essays_(Montaigne)"	"Essais"	"http://dbpedia.org/resource/Michel_de_Montaigne"	"http://dbpedia.org/resource/Middle_French"	"http://en.wikipedia.org/wiki/Essays_(Montaigne)?oldid=605014004"	"Montaigne, Michel De"	"http://en.wikipedia.org/wiki/Michel_de_Montaigne?oldid=605243290"
"http://dbpedia.org/resource/Essays_(Montaigne)"	"Essays"	"http://dbpedia.org/resource/Michel_de_Montaigne"	"http://dbpedia.org/resource/Middle_French"	"http://en.wikipedia.org/wiki/Essays_(Montaigne)?oldid=605014004"	"Michel De Montaigne"	"http://en.wikipedia.org/wiki/Michel_de_Montaigne?oldid=605243290"
"http://dbpedia.org/resource/Essays_(Montaigne)"	"Essais"	"http://dbpedia.org/resource/Michel_de_Montaigne"	"http://dbpedia.org/resource/Middle_French"	"http://en.wikipedia.org/wiki/Essays_(Montaigne)?oldid=605014004"	"Michel De Montaigne"	"http://en.wikipedia.org/wiki/Michel_de_Montaigne?oldid=605243290"
"http://dbpedia.org/resource/Evil_Genius_(novel)"	"Evil Genius"	"http://dbpedia.org/resource/Catherine_Jinks"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Evil_Genius_(novel)?oldid=606192193"	"Catherine Jinks"	"http://en.wikipedia.org/wiki/Catherine_Jinks?oldid=605372912"
